Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
15221249682,"Jul 24, 2025, 1:30:42 PM",Evening Run,Run,"",382,0.49,,,false,,,,activities/15221249682.gpx,,,382.0,288.0,495.1,5.02,1.719,0.0,2.1,16.3,18.9,6.7,0.0,,,61.0,54.0,,,,,34.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,497.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.296,0.0,,,,590.0,0.0,,,,1.729,,,,,,,,,,,,""
15187244374,"Jul 21, 2025, 1:47:24 PM",Evening walk,Run,"",2663,2.96,,,false,,,,activities/15187244374.gpx,,,2663.0,2563.0,2960.5,2.44,1.155,2.0,0.0,16.3,18.9,13.2,0.0,,,60.0,51.0,,,,,205.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2973.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.112,0.0,,,,4262.0,0.0,,,,1.16,,,,,,,,,,,,""
15122435368,"Jul 15, 2025, 1:44:35 PM",Evening walk!,Run,"",2727,3.90,,,false,,,,activities/15122435368.gpx,,,2727.0,2610.0,3899.9,3.0,1.494,2.0,2.0,16.3,18.9,11.8,0.0,,,65.0,54.0,,,,,270.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,3916.9,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.43,0.0,,,,4900.0,,,,,1.501,,,,,,,,,,,,""
15070158466,"Jul 10, 2025, 4:03:43 PM",Chill walk,Run,"",2054,2.25,,,false,,,,activities/15070158466.gpx,,,2054.0,1530.0,2255.5,2.66,1.474,0.0,2.1,16.3,18.9,7.1,0.0,,,67.0,52.0,,,,,156.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2260.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.098,0.0,,,,3082.0,,,,,1.477,,,,,,,,,,,,""
14761421409,"Jun 11, 2025, 1:24:35 AM",Walk,Run,"",2581,2.93,,,false,,,,activities/14761421409.gpx,,,2581.0,2124.0,2938.5,2.42,1.383,4.6,4.5,16.1,18.4,7.3,0.0,,,70.0,52.0,,,,0.0,203.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2948.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.139,0.0,,,,4244.0,,,,,1.388,,,,,,,,,,,,""
14750660851,"Jun 10, 2025, 1:42:21 AM",Morning walk,Run,"",2285,2.52,,,false,,,,activities/14750660851.gpx,,,2285.0,1923.0,2522.4,2.02,1.312,4.5,4.5,16.1,18.4,8.0,0.0,,,65.0,50.0,,,,,174.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2533.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.104,0.0,,,,3738.0,,,,,1.318,,,,,,,,,,,,media/d7c392b4-6c01-4a61-aad7-649cc573ee7a.jpg
14150777510,"Apr 12, 2025, 12:26:47 AM",Morning walk,Walk,"",4544,5.96,,,false,,,,activities/14150777510.gpx,,,4544.0,4166.0,5967.8,3.09,1.433,14.2,14.2,16.1,23.7,7.8,0.0,,,84.0,55.0,,,,,411.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.313,1160.0,,,,7962.0,,,,,,,,,,,,,,,,,""
13082929718,"Dec 10, 2024, 1:36:17 AM",Morning walk 10 Dec,Walk,,1883,2.72,,,false,,,,activities/13082929718.gpx,,,1883.0,1813.0,2720.3,3.01,1.5,2.7,2.7,16.2,19.8,10.0,0.0,,,67.0,56.0,,,,,187.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.445,143.9,,,,3406.0,,,,,,,,,,,,,,,,,""
13069128604,"Dec 8, 2024, 1:02:56 AM",Morning walk 8 Dec,Walk,,3802,3.40,,,false,,,,activities/13069128604.gpx,,,3802.0,2656.0,3408.8,9.462,1.283,2.8,2.8,16.2,19.8,12.3,0.0,,,63.0,52.0,,,,,235.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.897,434.0,,,,5172.0,,,,,,,,,,,,,,,,,""
13027421711,"Dec 2, 2024, 12:34:04 AM",Morning walk,Walk,"",2715,3.42,,,false,,,,activities/13027421711.gpx,,,2715.0,2654.0,3427.8,3.66,1.292,5.2,5.1,16.2,19.8,10.8,0.0,,,65.0,51.0,,,,,236.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.263,723.6,,,,4626.0,,,,,,,,,,,,,,,,,""
11138654663,"Apr 9, 2024, 12:51:16 AM",Walking 9/4/24,Walk,,1792,1.74,,,false,,,,activities/11138654663.gpx,,,1792.0,1336.0,1747.2,2.462,1.308,0.0,0.0,16.3,18.9,10.9,0.0,,,68.0,53.0,,,,,120.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.975,0.0,,,,,,,,,,,,,,,,,,,,,""
10371708719,"Dec 13, 2023, 12:28:25 AM",Morning walk 1,Walk,,2182,3.04,,,false,,,,activities/10371708719.gpx,,,2182.0,2079.0,3043.6,3.118,1.464,9.6,8.7,16.1,21.7,8.0,0.0,,,70.0,56.0,,,,,209.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.395,0.0,,,,3838.0,,,,,,,,,,,,,,,,,""
8539920480,"Feb 11, 2023, 12:15:59 AM",Morning Run 11 feb,Run,"",1500,3.20,,,false,,,,,,,1500.0,1500.0,3200.0,,2.133,0.0,,,,,0.0,,,,,,,,,220.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.133,0.0,,,,,,,,,,,,,,,,,,,,,media/b444e739-fa04-4966-8d72-596e0a7cd5fa.jpg
8523811642,"Feb 7, 2023, 11:56:17 PM",Run for the day 8jan,Run,,1252,2.93,,,false,,,,activities/8523811642.gpx,,,1252.0,1169.0,2935.0,7.871,2.511,13.3,13.1,16.1,19.9,10.1,0.0,,,,,,,,,204.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2971.7,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.344,0.0,,,,,,,,,,,,,,,,,,,,,""
8468464087,"Jan 29, 2023, 12:17:04 AM",Run - 29 Jan,Run,,2439,4.16,,,false,,,,activities/8468464087.gpx,,,2439.0,2110.0,4159.8,8.106,1.971,14.7,14.5,15.1,20.3,26.6,0.0,,,,,,,,,290.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4213.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.706,0.0,,,,,,,,,,,,,,,,,,,,,""
8457853835,"Jan 26, 2023, 11:58:32 PM",Run for day - 27 Jan,Run,,2035,4.02,,,false,,,,activities/8457853835.gpx,,,2035.0,1687.0,4027.9,6.575,2.388,5.8,5.7,15.5,19.5,5.6,0.0,,,,,,,,,278.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,4033.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.979,0.0,,,,,,,,,,,,,,,,,,,,,""
8436646082,"Jan 23, 2023, 12:32:44 AM",Day 1- 23 Jan,Run,,1660,3.52,,,false,,,,activities/8436646082.gpx,,,1660.0,1637.0,3521.7,14.973,2.151,14.9,17.2,14.5,20.4,10.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,3554.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.122,0.0,,,,,,,,,,,,,,,,,,,,,""
